account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure
4344,18/02/2020,FALSE,41,3,93,28,4,0,1,0,22
4347,18/02/2020,FALSE,16,2,5,7,6,1,1,2,22
4371,18/02/2020,FALSE,270,9,36,95,11,0,6,1,22
4393,18/02/2020,FALSE,153,8,123,225,72,0,365,115,22
4425,18/02/2020,FALSE,65,8,37,32,7,0,53,13,22
4468,18/02/2020,FALSE,55,2,14,40,4,0,11,3,22
4518,18/02/2020,FALSE,9,0,15,17,2,0,0,1,22
4522,18/02/2020,FALSE,51,4,56,27,7,0,5,2,22
4523,18/02/2020,FALSE,19,0,0,6,1,1,18,3,22
4526,18/02/2020,FALSE,146,2,28,20,15,1,36,11,22
4535,18/02/2020,FALSE,80,4,151,30,15,0,12,4,22
4547,18/02/2020,FALSE,9,5,5,11,3,0,4,0,22
4551,18/02/2020,FALSE,0,2,3,3,2,0,592,263,22
4570,18/02/2020,FALSE,27,9,48,21,18,0,19,11,22
4574,18/02/2020,FALSE,14,2,12,4,1,0,0,0,22
4626,18/02/2020,FALSE,46,6,6,7,0,0,5,0,22
4627,18/02/2020,FALSE,192,8,103,18,27,0,1,1,22
4651,18/02/2020,FALSE,1,2,1,0,0,0,85,35,22
4655,18/02/2020,FALSE,9,2,7,5,16,0,2,1,22
4656,18/02/2020,FALSE,12,2,18,9,9,0,12,4,22
4669,18/02/2020,FALSE,10,1,4,3,17,0,3,0,22
4679,18/02/2020,FALSE,190,11,36,43,11,1,110,28,22
4685,18/02/2020,FALSE,97,3,20,33,16,1,0,1,22
4768,18/02/2020,FALSE,18,6,15,26,17,0,14,5,22
4772,18/02/2020,FALSE,56,0,12,3,0,0,1,0,22
4806,18/02/2020,FALSE,41,8,18,20,7,0,2,1,22
4809,18/02/2020,FALSE,14,6,11,11,12,0,21,5,22
4992,18/02/2020,FALSE,65,2,6,46,14,0,94,59,22
5007,18/02/2020,FALSE,65,4,1,17,1,0,21,11,22
5030,18/02/2020,FALSE,101,8,21,19,10,2,3,0,22
5087,18/02/2020,FALSE,4,6,16,8,0,0,9,2,22
5102,18/02/2020,FALSE,39,2,13,12,5,1,22,12,22
5139,18/02/2020,FALSE,497,14,35,156,31,1,16,4,22
5253,18/02/2020,FALSE,31,3,21,9,2,0,6,1,22
5288,18/02/2020,FALSE,76,5,45,14,9,0,2,0,22
5311,18/02/2020,FALSE,1,1,5,7,1,1,66,33,22
5440,18/02/2020,FALSE,133,14,38,35,6,0,4,0,22
5475,18/02/2020,FALSE,9,1,9,40,8,1,70,6,22
5482,18/02/2020,FALSE,10,1,11,16,5,0,11,5,22
5496,18/02/2020,FALSE,106,26,102,92,22,0,8,2,22
5523,18/02/2020,FALSE,70,3,25,16,28,1,144,20,22
5590,18/02/2020,FALSE,26,3,32,37,7,0,87,33,22
5628,18/02/2020,FALSE,79,1,20,123,38,0,13,1,22
5654,18/02/2020,FALSE,62,7,17,19,3,0,57,17,22
5671,18/02/2020,FALSE,224,3,21,30,18,1,55,25,22
5699,18/02/2020,FALSE,36,0,30,41,2,1,87,4,22
5765,18/02/2020,FALSE,19,5,6,9,0,0,26,13,22
5870,18/02/2020,FALSE,17,2,3,26,2,0,2,0,22
5879,18/02/2020,FALSE,6,2,23,37,1,0,8,5,22
5880,18/02/2020,FALSE,84,9,24,13,10,1,4,1,22
5936,18/02/2020,FALSE,58,1,3,9,1,0,68,21,22
5953,18/02/2020,FALSE,35,13,28,35,15,1,20,6,22
5965,18/02/2020,FALSE,30,6,39,35,39,0,173,94,22
5981,18/02/2020,FALSE,3,1,5,0,6,0,59,28,22
6035,18/02/2020,FALSE,61,5,25,37,0,1,9,0,22
6038,18/02/2020,FALSE,444,10,37,176,9,0,4,0,22
6088,18/02/2020,FALSE,463,11,67,30,1,0,0,1,22
6105,18/02/2020,FALSE,64,5,14,18,12,0,13,8,22
6118,18/02/2020,FALSE,30,12,21,164,12,0,13,1,22
6128,18/02/2020,FALSE,29,1,6,7,1,1,119,11,22
6164,18/02/2020,FALSE,42,2,14,3,0,0,12,12,22
6216,18/02/2020,FALSE,26,2,12,9,1,0,2,0,22
6299,18/02/2020,FALSE,21,3,3,4,0,0,0,0,22
6359,18/02/2020,FALSE,6,0,17,12,16,1,137,41,22
6391,18/02/2020,FALSE,64,5,25,17,3,0,67,12,22
6410,18/02/2020,FALSE,11,0,0,3,3,0,14,8,22
6433,18/02/2020,FALSE,11,4,18,24,11,0,34,16,22
6471,18/02/2020,FALSE,73,2,45,10,17,0,4,1,22
6581,18/02/2020,FALSE,15,5,8,1,3,1,37,18,22
6728,18/02/2020,FALSE,39,5,28,25,7,1,7,0,22
6736,18/02/2020,FALSE,16,0,9,4,0,0,5,4,22
6770,18/02/2020,FALSE,152,4,51,20,23,0,56,15,22
6813,18/02/2020,FALSE,2,0,2,0,0,0,15,3,22
6849,18/02/2020,FALSE,16,2,31,13,12,0,12,2,22
6851,18/02/2020,FALSE,27,3,9,3,4,0,41,15,22
6864,18/02/2020,FALSE,23,1,22,18,8,0,2,3,22
6870,18/02/2020,FALSE,503,19,79,43,5,0,11,0,22
6889,18/02/2020,FALSE,512,11,291,138,15,0,7,0,22
6948,18/02/2020,FALSE,23,3,19,9,10,0,71,47,22
6958,18/02/2020,FALSE,16,0,6,6,4,0,4,0,22
7048,18/02/2020,FALSE,14,3,10,11,4,0,510,202,22
7061,18/02/2020,FALSE,27,0,38,16,7,1,57,8,22
7115,18/02/2020,FALSE,814,13,212,83,19,1,21,17,22
7137,18/02/2020,FALSE,10,5,13,4,2,0,18,4,22
7166,18/02/2020,FALSE,8,2,3,1,0,0,4,2,22
7193,18/02/2020,FALSE,13,1,12,13,2,0,3,0,22
7196,18/02/2020,FALSE,28,15,2,11,6,1,6,0,22
7225,18/02/2020,FALSE,25,9,4,12,3,0,13,4,22
7228,18/02/2020,FALSE,15,0,2,11,0,0,37,22,22
7230,18/02/2020,FALSE,191,15,72,49,12,0,29,9,22
7357,18/02/2020,FALSE,24,1,13,7,9,0,116,46,22
7362,18/02/2020,FALSE,23,4,37,11,3,0,5,3,22
7510,18/02/2020,FALSE,96,9,124,46,15,0,49,24,22
7581,18/02/2020,FALSE,317,4,198,503,30,0,3,0,22
7611,18/02/2020,FALSE,26,0,4,0,0,0,12,7,22
7612,18/02/2020,FALSE,17,4,11,16,4,1,16,5,22
7680,18/02/2020,FALSE,3,1,0,6,0,0,34,16,22
7704,18/02/2020,FALSE,225,8,26,12,7,0,203,78,22
7748,18/02/2020,FALSE,3,1,0,0,0,0,38,7,22
7776,18/02/2020,FALSE,54,7,25,21,2,0,61,25,22
7782,18/02/2020,FALSE,175,5,138,118,30,0,49,31,22
7814,18/02/2020,FALSE,43,5,16,35,35,2,7,2,22
7822,18/02/2020,FALSE,119,8,19,30,78,0,654,231,22
7825,18/02/2020,FALSE,13,4,6,24,0,0,132,65,22
7895,18/02/2020,FALSE,41,2,18,19,2,0,5,5,22
7948,18/02/2020,FALSE,14,0,6,11,6,0,17,10,22
7984,18/02/2020,FALSE,14,2,11,16,2,0,4,2,22
8019,18/02/2020,FALSE,1001,18,296,135,37,0,8,1,22
8073,18/02/2020,FALSE,130,10,109,85,16,1,41,26,22
8076,18/02/2020,FALSE,369,13,29,35,8,0,7,0,22
8080,18/02/2020,FALSE,66,4,48,19,9,0,3,4,22
8198,18/02/2020,FALSE,28,0,1,4,15,0,6,2,22
8346,18/02/2020,FALSE,77,6,7,92,4,0,44,24,22
8371,18/02/2020,FALSE,79,4,15,24,30,0,92,46,22
8374,18/02/2020,FALSE,14,0,14,3,0,0,135,69,22
8388,18/02/2020,FALSE,17,1,1,1,0,0,7,6,22
8421,18/02/2020,FALSE,40,13,24,8,5,0,75,29,22
8433,18/02/2020,FALSE,14,18,79,19,8,0,79,5,22
8437,18/02/2020,FALSE,10,1,29,10,0,0,24,6,22
8571,18/02/2020,FALSE,26,0,14,16,0,1,4,0,22
8689,18/02/2020,FALSE,14,4,6,3,6,0,3,2,22
8698,18/02/2020,FALSE,109,4,19,16,3,1,32,18,22
8794,18/02/2020,FALSE,31,2,3,4,0,1,29,9,22
8829,18/02/2020,FALSE,30,1,41,16,4,1,356,118,22
8850,18/02/2020,FALSE,22,1,22,8,10,0,6,5,22
8860,18/02/2020,FALSE,83,8,20,28,2,0,91,31,22
8877,18/02/2020,FALSE,60,6,16,10,6,0,142,68,22
8913,18/02/2020,FALSE,32,11,10,10,10,0,8,1,22
8936,18/02/2020,FALSE,14,0,21,18,1,0,84,32,22
8962,18/02/2020,FALSE,46,2,3,10,10,0,83,32,22
8978,18/02/2020,FALSE,202,17,173,15,1,0,31,21,22
9003,18/02/2020,FALSE,30,7,51,39,19,0,15,10,22
9137,18/02/2020,FALSE,16,1,5,6,25,0,47,17,22
9155,18/02/2020,FALSE,3,2,9,15,7,0,20,2,22
9213,18/02/2020,FALSE,145,15,261,41,50,1,62,27,22
9219,18/02/2020,FALSE,95,3,6,26,15,0,81,49,22
9246,18/02/2020,FALSE,14,2,6,1,6,1,145,61,22
9251,18/02/2020,FALSE,35,4,32,18,23,0,45,28,22
9296,18/02/2020,FALSE,54,3,15,5,2,0,32,6,22
9311,18/02/2020,FALSE,20,1,2,3,0,2,26,22,22
9383,18/02/2020,FALSE,52,3,86,15,13,0,17,0,22
9396,18/02/2020,FALSE,18,1,0,3,5,0,8,10,22
9398,18/02/2020,FALSE,14,0,4,3,13,0,88,45,22
9421,18/02/2020,FALSE,87,2,20,8,13,0,9,1,22
9423,18/02/2020,FALSE,37,4,101,35,17,0,14,4,22
9438,18/02/2020,FALSE,9,1,24,8,2,0,79,40,22
9440,18/02/2020,FALSE,42,7,7,8,21,0,26,15,22
9453,18/02/2020,FALSE,11,0,2,3,0,0,4,3,22
9483,18/02/2020,FALSE,84,9,24,33,6,0,2,0,22
9518,18/02/2020,FALSE,1,0,4,0,0,0,2,0,22
9520,18/02/2020,FALSE,109,3,24,15,7,1,115,53,22
9526,18/02/2020,FALSE,53,7,8,52,8,0,2,0,22
9535,18/02/2020,FALSE,23,0,2,13,5,0,7,3,22
9550,18/02/2020,FALSE,117,0,4,2,5,1,33,29,22
9570,18/02/2020,FALSE,2,1,4,11,0,0,16,17,22
9576,18/02/2020,FALSE,54,3,13,16,4,1,10,2,22
9599,18/02/2020,FALSE,9,2,14,1,4,0,13,7,22
9632,18/02/2020,FALSE,9,0,4,3,1,0,33,6,22
9654,18/02/2020,FALSE,13,0,8,6,0,0,3,0,22
9729,18/02/2020,FALSE,91,4,43,44,17,1,26,4,22
9851,18/02/2020,FALSE,31,3,12,11,6,1,65,47,22
9883,18/02/2020,FALSE,5,3,11,19,3,0,7,1,22
9930,18/02/2020,FALSE,28,0,7,7,12,0,18,2,22
9999,18/02/2020,FALSE,760,24,380,332,47,0,31,4,22
24,19/02/2020,FALSE,605,59,198,223,6,0,37,2,21
66,19/02/2020,FALSE,51,3,111,62,22,0,58,20,21
124,19/02/2020,FALSE,124,6,15,16,19,0,18,3,21
220,19/02/2020,FALSE,4,0,2,5,0,1,45,17,21
236,19/02/2020,FALSE,31,4,17,24,10,0,155,67,21
241,19/02/2020,FALSE,31,4,20,12,7,1,107,58,21
337,19/02/2020,FALSE,17,1,23,19,0,0,7,4,21
393,19/02/2020,FALSE,103,2,42,13,35,0,37,13,21
451,19/02/2020,FALSE,37,11,7,21,7,0,18,8,21
515,19/02/2020,FALSE,134,8,31,8,12,0,20,11,21
547,19/02/2020,FALSE,19,0,2,5,2,1,8,3,21
549,19/02/2020,FALSE,61,13,27,14,18,0,3,0,21
558,19/02/2020,FALSE,14,0,4,5,3,0,8,5,21
560,19/02/2020,FALSE,53,12,7,169,44,1,31,11,21
579,19/02/2020,FALSE,210,6,29,132,5,0,11,4,21
584,19/02/2020,FALSE,4,2,4,5,6,0,10,3,21
599,19/02/2020,FALSE,32,2,9,13,1,0,9,0,21
621,19/02/2020,FALSE,19,6,12,18,0,0,14,2,21
640,19/02/2020,FALSE,22,6,15,28,12,0,15,3,21
681,19/02/2020,FALSE,166,3,45,65,7,0,128,17,21
686,19/02/2020,FALSE,22,0,15,7,19,0,4,1,21
788,19/02/2020,FALSE,23,12,7,45,3,0,63,37,21
792,19/02/2020,FALSE,38,2,5,13,3,0,119,35,21
807,19/02/2020,FALSE,6,1,1,0,0,0,1,0,21
856,19/02/2020,FALSE,2,0,1,1,1,0,9,2,21
883,19/02/2020,FALSE,10,1,9,6,3,1,12,0,21
895,19/02/2020,FALSE,85,1,10,27,14,0,5,3,21
898,19/02/2020,FALSE,12,4,5,13,8,0,31,17,21
946,19/02/2020,FALSE,63,7,37,16,3,0,18,10,21
951,19/02/2020,FALSE,10,0,2,10,25,0,36,5,21
985,19/02/2020,FALSE,81,2,5,5,11,1,55,37,21
990,19/02/2020,FALSE,33,0,8,13,6,0,33,20,21
1050,19/02/2020,FALSE,16,2,5,1,1,1,3,1,21
1071,19/02/2020,FALSE,3,1,6,5,0,0,48,28,21
1073,19/02/2020,FALSE,112,9,40,36,32,0,55,25,21
1087,19/02/2020,FALSE,55,3,34,36,10,0,18,8,21
1143,19/02/2020,FALSE,11,3,42,15,4,0,19,12,21
1180,19/02/2020,FALSE,210,5,98,67,7,0,9,2,21
1194,19/02/2020,FALSE,85,2,63,31,5,1,238,101,21
1254,19/02/2020,FALSE,28,3,8,30,3,1,5,1,21
1300,19/02/2020,FALSE,88,14,123,74,40,0,392,172,21
1314,19/02/2020,FALSE,7,1,8,4,0,0,12,5,21
1317,19/02/2020,FALSE,119,1,4,4,3,0,22,14,21
1320,19/02/2020,FALSE,3,1,0,3,2,0,8,0,21
1333,19/02/2020,FALSE,267,22,92,97,9,1,19,2,21
1407,19/02/2020,FALSE,164,6,43,75,16,0,9,8,21
1441,19/02/2020,FALSE,292,13,100,35,26,0,13,10,21
1453,19/02/2020,FALSE,63,1,24,1,0,0,14,3,21
1563,19/02/2020,FALSE,756,7,110,68,5,0,8,1,21
1581,19/02/2020,FALSE,466,6,148,17,14,0,1,1,21
1624,19/02/2020,FALSE,18,2,9,4,0,0,31,13,21
1647,19/02/2020,FALSE,97,8,31,53,7,1,8,3,21
1696,19/02/2020,FALSE,77,2,6,18,24,0,52,26,21
1717,19/02/2020,FALSE,450,12,22,15,13,1,8,1,21
1730,19/02/2020,FALSE,50,2,5,33,0,0,4,3,21
1757,19/02/2020,FALSE,16,2,23,61,2,0,115,57,21
1800,19/02/2020,FALSE,109,11,20,58,16,0,239,79,21
1829,19/02/2020,FALSE,10,2,3,12,14,0,8,3,21
1851,19/02/2020,FALSE,20,4,3,4,1,0,29,25,21
1898,19/02/2020,FALSE,45,2,3,53,12,1,29,8,21
1911,19/02/2020,FALSE,8,8,41,22,8,0,49,20,21
1976,19/02/2020,FALSE,50,1,28,16,3,0,68,27,21
1985,19/02/2020,FALSE,7,1,3,5,2,0,0,0,21
2010,19/02/2020,FALSE,51,1,44,15,6,0,4,1,21
2028,19/02/2020,FALSE,15,3,4,15,15,1,36,42,21
2044,19/02/2020,FALSE,380,13,24,28,9,0,38,1,21
2092,19/02/2020,FALSE,17,1,3,9,3,0,51,21,21
2112,19/02/2020,FALSE,17,1,9,4,13,1,2,0,21
2114,19/02/2020,FALSE,47,11,20,43,7,0,1520,535,21
2122,19/02/2020,FALSE,22,0,3,12,6,0,50,9,21
2149,19/02/2020,FALSE,22,1,4,28,1,0,24,2,21
2173,19/02/2020,FALSE,9,0,7,22,5,0,38,22,21
2218,19/02/2020,FALSE,28,1,12,33,5,0,21,9,21
2227,19/02/2020,FALSE,48,4,12,13,5,0,86,52,21
2300,19/02/2020,FALSE,8,3,13,1,7,1,19,3,21
2369,19/02/2020,FALSE,60,2,54,21,4,0,5,0,21
2405,19/02/2020,FALSE,3,1,0,0,1,0,13,2,21
2411,19/02/2020,FALSE,54,5,12,69,10,0,17,2,21
2446,19/02/2020,FALSE,84,5,58,38,53,0,3,2,21
2515,19/02/2020,FALSE,889,31,125,190,41,0,5,2,21
2582,19/02/2020,FALSE,168,23,71,110,26,0,60,17,21
2608,19/02/2020,FALSE,66,10,54,40,26,1,18,10,21
2645,19/02/2020,FALSE,181,10,10,15,23,0,4,2,21
2669,19/02/2020,FALSE,288,6,18,107,3,0,21,1,21
2836,19/02/2020,FALSE,48,0,8,8,6,1,7,7,21
2914,19/02/2020,FALSE,509,16,397,295,29,0,87,33,21
2981,19/02/2020,FALSE,1,0,3,1,1,0,19,6,21
3013,19/02/2020,FALSE,14,7,10,9,0,0,7,3,21
3093,19/02/2020,FALSE,9,7,42,73,22,0,3,0,21
3114,19/02/2020,FALSE,35,2,16,14,7,0,2,0,21
3124,19/02/2020,FALSE,68,5,30,19,11,0,68,6,21
3202,19/02/2020,FALSE,4,0,0,0,5,0,80,48,21
3277,19/02/2020,FALSE,10,3,4,14,2,0,231,131,21
3284,19/02/2020,FALSE,6,1,16,9,3,0,10,5,21
3308,19/02/2020,FALSE,35,3,10,14,11,0,37,15,21
3322,19/02/2020,FALSE,337,26,185,45,80,2,1,0,21
3393,19/02/2020,FALSE,60,20,48,15,7,0,13,4,21
3422,19/02/2020,FALSE,43,2,22,4,7,0,20,4,21
3548,19/02/2020,FALSE,12,1,6,19,2,0,20,13,21
3564,19/02/2020,FALSE,44,5,95,8,59,0,194,85,21
3578,19/02/2020,FALSE,141,15,49,130,15,0,0,1,21
3580,19/02/2020,FALSE,155,8,48,76,43,0,1304,329,21
3592,19/02/2020,FALSE,0,1,3,6,0,1,83,20,21
3602,19/02/2020,FALSE,83,13,11,137,16,0,23,19,21
3617,19/02/2020,FALSE,6,2,3,2,1,0,0,0,21
3621,19/02/2020,FALSE,26,2,19,17,3,0,3,0,21
3647,19/02/2020,FALSE,200,3,30,52,3,0,56,22,21
3675,19/02/2020,FALSE,3,0,4,3,2,0,30,9,21
3686,19/02/2020,FALSE,0,0,0,0,0,0,66,25,21
3730,19/02/2020,FALSE,14,1,9,15,21,0,35,11,21
3765,19/02/2020,FALSE,5,1,2,0,8,0,26,22,21
3779,19/02/2020,FALSE,25,14,38,78,34,0,6,2,21
3797,19/02/2020,FALSE,678,22,10,54,6,0,5,2,21
3841,19/02/2020,FALSE,193,5,63,28,37,0,25,10,21
3851,19/02/2020,FALSE,60,10,37,44,42,0,3,0,21
3884,19/02/2020,FALSE,9,0,15,15,3,0,1,0,21
3885,19/02/2020,FALSE,9,1,8,11,9,0,49,21,21
3920,19/02/2020,FALSE,6,4,4,10,2,1,1,1,21
3938,19/02/2020,FALSE,106,11,97,94,29,0,120,51,21
3943,19/02/2020,FALSE,21,3,27,9,4,0,7,4,21
3948,19/02/2020,FALSE,12,1,14,13,2,0,33,17,21
3951,19/02/2020,FALSE,37,28,96,19,38,0,3,0,21
3952,19/02/2020,FALSE,128,7,41,46,16,0,6,5,21
3997,19/02/2020,FALSE,366,11,97,66,56,0,13,9,21
4008,19/02/2020,FALSE,19,1,3,0,3,1,3,0,21
4041,19/02/2020,FALSE,7,2,2,22,38,0,15,0,21
4073,19/02/2020,FALSE,25,0,27,64,52,0,39,6,21
4101,19/02/2020,FALSE,11,1,1,10,6,0,36,30,21
4119,19/02/2020,FALSE,28,3,21,10,17,0,11,1,21
4160,19/02/2020,FALSE,45,1,12,5,5,1,4,5,21
4187,19/02/2020,FALSE,25,4,6,7,8,0,5,1,21
4223,19/02/2020,FALSE,0,1,5,1,5,0,34,5,21
4271,19/02/2020,FALSE,282,13,33,6,4,0,3,4,21
4278,19/02/2020,FALSE,17,5,15,9,4,1,16,7,21
4318,19/02/2020,FALSE,63,9,336,96,7,0,161,87,21
4345,19/02/2020,FALSE,2,3,5,2,2,0,1,0,21
4348,19/02/2020,FALSE,1,0,0,2,4,0,24,13,21
4390,19/02/2020,FALSE,7,4,19,43,30,0,8,1,21
4404,19/02/2020,FALSE,44,0,8,5,9,0,4,3,21
4422,19/02/2020,FALSE,43,5,54,52,4,0,14,6,21
4474,19/02/2020,FALSE,42,5,51,47,0,0,8,2,21
4559,19/02/2020,FALSE,13,3,11,4,6,1,4,0,21
4703,19/02/2020,FALSE,13,0,8,8,3,1,13,7,21
4755,19/02/2020,FALSE,101,7,75,12,48,0,1,0,21
4757,19/02/2020,FALSE,8,1,7,3,3,2,9,4,21
4778,19/02/2020,FALSE,17,0,0,3,1,0,4,1,21
4795,19/02/2020,FALSE,2,0,10,2,4,0,2,0,21
4797,19/02/2020,FALSE,38,2,6,21,4,1,9,0,21
4801,19/02/2020,FALSE,6,0,7,10,0,0,11,11,21
4821,19/02/2020,FALSE,30,1,7,2,2,0,12,5,21
4835,19/02/2020,FALSE,3,0,3,5,2,0,1,1,21
4874,19/02/2020,FALSE,33,10,45,38,25,0,32,3,21
4892,19/02/2020,FALSE,48,6,17,58,1,0,55,4,21
4895,19/02/2020,FALSE,49,4,12,17,5,0,5,2,21
4915,19/02/2020,FALSE,22,6,1,5,4,0,182,44,21
4934,19/02/2020,FALSE,17,2,15,16,31,0,3,0,21
4935,19/02/2020,FALSE,12,8,3,7,11,0,16,9,21
4938,19/02/2020,FALSE,22,1,11,10,3,0,5,0,21
4940,19/02/2020,FALSE,24,0,26,9,3,1,6,0,21
4962,19/02/2020,FALSE,95,2,3,14,14,0,137,57,21
4964,19/02/2020,FALSE,390,5,116,32,17,0,133,40,21
4976,19/02/2020,FALSE,135,2,72,46,12,2,35,8,21
5072,19/02/2020,FALSE,23,5,19,16,4,0,0,1,21
5134,19/02/2020,FALSE,3,0,6,0,4,0,10,3,21
5135,19/02/2020,FALSE,2,2,10,2,4,0,6,0,21
5140,19/02/2020,FALSE,36,15,22,8,2,0,11,5,21
5149,19/02/2020,FALSE,55,4,3,9,20,0,8,2,21
5222,19/02/2020,FALSE,23,2,5,1,1,1,18,9,21
5344,19/02/2020,FALSE,19,10,31,35,18,0,8,4,21
5394,19/02/2020,FALSE,16,5,11,3,1,0,9,16,21
5421,19/02/2020,FALSE,86,4,32,14,7,0,4,0,21
5427,19/02/2020,FALSE,47,3,21,43,5,0,3,3,21
5429,19/02/2020,FALSE,122,12,66,50,14,0,57,24,21
5467,19/02/2020,FALSE,53,23,54,55,14,0,84,35,21
5510,19/02/2020,FALSE,318,1,76,94,4,1,20,1,21
5512,19/02/2020,FALSE,96,3,8,1,5,1,67,30,21
5538,19/02/2020,FALSE,55,11,33,30,20,0,10,10,21
5631,19/02/2020,FALSE,10,2,8,1,0,1,32,17,21
5688,19/02/2020,FALSE,135,8,47,15,12,2,23,1,21
5708,19/02/2020,FALSE,4,0,3,1,0,2,17,8,21
5753,19/02/2020,FALSE,19,5,6,9,2,3,32,8,21
5796,19/02/2020,FALSE,245,27,131,241,59,1,24,2,21
5815,19/02/2020,FALSE,18,1,11,8,3,0,83,48,21
5823,19/02/2020,FALSE,39,2,20,136,4,0,37,26,21
5848,19/02/2020,FALSE,3,1,11,11,6,0,166,81,21
5863,19/02/2020,FALSE,69,11,21,19,19,0,15,7,21
5864,19/02/2020,FALSE,32,0,7,4,0,0,0,0,21
5896,19/02/2020,FALSE,80,0,12,51,11,0,22,6,21
5906,19/02/2020,FALSE,319,4,35,93,30,0,26,5,21
5907,19/02/2020,FALSE,32,3,9,9,1,1,4,0,21
5934,19/02/2020,FALSE,27,1,4,2,19,0,41,10,21
6063,19/02/2020,FALSE,75,9,81,9,11,0,34,20,21
6073,19/02/2020,FALSE,1,1,2,0,7,1,14,0,21
6150,19/02/2020,FALSE,122,17,115,40,22,0,36,23,21
6193,19/02/2020,FALSE,282,8,30,76,8,0,52,9,21
6212,19/02/2020,FALSE,4,2,9,0,2,0,7,6,21
6220,19/02/2020,FALSE,22,1,25,22,2,0,8,4,21
6234,19/02/2020,FALSE,11,3,1,13,8,0,17,12,21
6253,19/02/2020,FALSE,9,6,11,17,6,0,44,30,21
6254,19/02/2020,FALSE,14,0,8,3,3,0,73,16,21
6257,19/02/2020,FALSE,1,1,12,45,0,1,9,6,21
6285,19/02/2020,FALSE,8,2,53,10,6,0,3,1,21
6323,19/02/2020,FALSE,12,1,6,3,1,1,6,0,21
6368,19/02/2020,FALSE,168,15,141,68,59,0,44,26,21
6374,19/02/2020,FALSE,1,0,1,0,1,1,31,18,21
6400,19/02/2020,FALSE,60,15,39,90,10,0,482,216,21
6420,19/02/2020,FALSE,72,5,102,82,8,0,78,22,21
6491,19/02/2020,FALSE,33,3,19,4,9,0,15,10,21
6531,19/02/2020,FALSE,52,20,33,62,34,0,24,4,21
6555,19/02/2020,FALSE,49,3,13,9,22,0,158,70,21
6604,19/02/2020,FALSE,23,1,4,2,3,0,10,3,21
6610,19/02/2020,FALSE,23,2,9,14,6,0,131,41,21
6617,19/02/2020,FALSE,115,9,68,113,15,1,39,19,21
6633,19/02/2020,FALSE,4,1,3,3,20,0,94,39,21
6674,19/02/2020,FALSE,23,1,31,13,8,0,1,0,21
6689,19/02/2020,FALSE,9,1,8,2,0,0,26,6,21
6701,19/02/2020,FALSE,86,10,89,42,1,1,431,154,21
6741,19/02/2020,FALSE,173,12,75,18,7,1,10,11,21
6771,19/02/2020,FALSE,15,2,6,1,2,0,3,1,21
6773,19/02/2020,FALSE,11,2,7,21,1,0,41,36,21
6894,19/02/2020,FALSE,61,17,168,133,4,0,2,0,21
6926,19/02/2020,FALSE,12,1,15,5,6,0,7,6,21
6945,19/02/2020,FALSE,10,1,3,5,3,0,1,3,21
6957,19/02/2020,FALSE,20,6,12,9,17,1,53,10,21
6979,19/02/2020,FALSE,27,3,8,12,1,0,11,6,21
7009,19/02/2020,FALSE,104,7,48,48,20,0,448,174,21
7053,19/02/2020,FALSE,282,16,86,151,14,0,8,1,21
7090,19/02/2020,FALSE,0,0,0,0,2,0,42,24,21
7108,19/02/2020,FALSE,87,6,44,15,8,0,70,30,21
7128,19/02/2020,FALSE,50,3,23,19,20,0,7,6,21
7210,19/02/2020,FALSE,186,10,76,24,6,1,55,17,21
7219,19/02/2020,FALSE,58,2,270,19,10,0,13,5,21
7259,19/02/2020,FALSE,6,4,6,26,2,0,16,9,21
7270,19/02/2020,FALSE,195,7,38,34,10,0,25,3,21
7282,19/02/2020,FALSE,3,0,19,11,13,2,20,2,21
7284,19/02/2020,FALSE,1,0,0,1,2,0,12,9,21
7285,19/02/2020,FALSE,78,5,89,95,19,0,10,1,21
7310,19/02/2020,FALSE,41,3,38,18,0,0,3,0,21
7373,19/02/2020,FALSE,15,2,3,5,1,1,79,32,21
7425,19/02/2020,FALSE,1,7,2,7,2,0,4,2,21
7439,19/02/2020,FALSE,20,5,9,4,2,0,6,4,21
7452,19/02/2020,FALSE,5,2,8,5,10,0,32,18,21
7453,19/02/2020,FALSE,6,2,2,3,0,2,8,4,21
7522,19/02/2020,FALSE,116,7,244,32,22,0,8,1,21
7569,19/02/2020,FALSE,5,0,11,2,7,2,4,0,21
7590,19/02/2020,FALSE,12,1,15,4,3,0,14,8,21
7614,19/02/2020,FALSE,35,2,25,13,16,0,76,25,21
7618,19/02/2020,FALSE,34,7,7,18,10,0,31,11,21
7629,19/02/2020,FALSE,37,3,1,13,4,1,75,28,21
7630,19/02/2020,FALSE,65,2,14,21,5,1,33,17,21
7638,19/02/2020,FALSE,19,2,7,12,9,0,33,16,21
7654,19/02/2020,FALSE,28,5,34,33,7,1,10,1,21
7696,19/02/2020,FALSE,47,2,7,18,16,0,111,14,21
7744,19/02/2020,FALSE,1,2,5,14,2,0,2,0,21
7771,19/02/2020,FALSE,60,3,50,43,1,1,32,16,21
7792,19/02/2020,FALSE,14,0,2,9,5,0,81,30,21
7837,19/02/2020,FALSE,52,2,2,9,3,0,9,5,21
7856,19/02/2020,FALSE,302,41,66,116,6,0,13,7,21
