account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,newfriend_pcnt_chng,days_since_newfriend
10540,2020-03-14,False,1.0,0.0,4.0,7.0,5.0,0.0,97.0,50.0,1.75,0.5154639,0.0,0.041237112,0.0,1.0,0.0,0.0
10587,2020-03-14,False,43.0,19.0,24.0,17.0,12.0,1.5555556,8.0,0.0,0.7083333,0.0,0.0,3.0,0.081871346,1.0,0.0,2.0
10598,2020-03-14,False,98.0,2.0,5.0,20.0,6.0,0.0,53.0,27.0,4.0,0.509434,0.0,0.094339624,0.0,1.0,0.0,4.0
10627,2020-03-14,False,40.0,4.0,16.0,7.0,4.0,0.0,37.0,12.0,0.4375,0.3243243,0.0,0.43243244,0.0,1.0,0.0,6.0
10699,2020-03-14,False,6.0,1.0,19.0,31.0,0.0,0.0,15.0,6.0,1.6315789,0.4,0.0,1.2666667,0.0,0.0,0.0,10.0
10743,2020-03-14,False,3.0,0.0,0.0,7.0,2.0,0.0,38.0,11.0,0.0,0.28947368,0.0,0.0,0.0,1.0,0.0,0.0
10816,2020-03-14,False,2.0,0.0,4.0,3.0,7.0,0.0,12.0,11.0,0.75,0.9166667,0.0,0.33333334,0.0,1.0,0.0,0.0
10845,2020-03-14,False,22.0,0.0,17.0,5.0,9.0,0.0,1.0,1.0,0.29411766,1.0,0.0,17.0,0.0,1.0,0.0,0.0
10861,2020-03-14,False,60.0,1.0,9.0,10.0,18.0,0.0,7.0,2.0,1.1111112,0.2857143,0.0,1.2857143,0.0,1.0,0.0,10.0
10871,2020-03-14,False,7.0,4.0,20.0,5.0,4.0,0.0,15.0,0.0,0.25,0.0,0.0,1.3333334,0.0,1.0,0.0,7.0
10882,2020-03-14,False,21.0,2.0,1.0,7.0,10.0,0.0,3.0,0.0,7.0,0.0,0.0,0.33333334,0.0,1.0,0.0,0.0
10901,2020-03-14,False,83.0,1.0,23.0,17.0,2.0,0.0,65.0,32.0,0.73913044,0.4923077,0.0,0.35384616,0.0,1.0,0.0,0.0
10911,2020-03-14,False,95.0,3.0,43.0,54.0,22.0,0.0,28.0,14.0,1.255814,0.5,0.0,1.5357143,0.0,1.0,0.0,13.0
10913,2020-03-14,False,15.0,4.0,12.0,12.0,14.0,0.0,26.0,14.0,1.0,0.53846157,0.0,0.46153846,0.0,1.0,0.0,5.0
10940,2020-03-14,False,11.0,3.0,8.0,6.0,2.0,0.0,9.0,3.0,0.75,0.33333334,0.0,0.8888889,0.0,1.0,0.0,11.0
10958,2020-03-14,False,196.0,5.0,69.0,47.0,13.0,0.0,6.0,2.0,0.68115944,0.33333334,0.0,11.5,0.0,1.0,0.0,1.0
10969,2020-03-14,True,2.0,0.0,5.0,1.0,4.0,1.5555556,8.0,5.0,0.2,0.625,0.0,0.625,0.0,1.0,0.0,0.0
10979,2020-03-14,False,154.0,8.0,33.0,25.0,9.0,0.0,95.0,41.0,0.75757575,0.43157893,0.0,0.34736842,0.0,1.0,0.0,4.0
10989,2020-03-14,False,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0
10991,2020-03-14,False,23.0,0.0,4.0,7.0,7.0,0.0,12.0,6.0,1.75,0.5,0.0,0.33333334,0.0,1.0,0.0,0.0
10995,2020-03-14,False,171.0,3.0,51.0,28.0,7.0,0.0,43.0,17.0,0.54901963,0.39534885,0.0,1.1860465,0.0,1.0,0.0,0.0
6,2020-03-15,False,29.0,6.0,13.0,5.0,2.0,0.5090909,17.0,2.0,0.3846154,0.11764706,0.0,0.7647059,0.084848486,1.0,-0.14285713,0.0
21,2020-03-15,False,238.0,7.0,14.0,14.0,3.0,0.0,90.0,41.0,1.0,0.45555556,0.0,0.15555556,0.0,1.0,2.5,6.0
69,2020-03-15,False,341.0,11.0,57.0,203.0,5.0,0.0,8.0,0.0,3.5614035,0.0,0.0,7.125,0.0,1.0,-0.08333331,3.0
99,2020-03-15,False,13.0,12.0,20.0,2.0,14.0,0.0,22.0,2.0,0.1,0.09090909,0.0,0.90909094,0.0,1.0,-0.19999999,1.0
108,2020-03-15,False,57.0,12.0,159.0,79.0,44.0,0.0,11.0,3.0,0.49685535,0.27272728,0.0,14.454545,0.0,1.0,0.33333337,4.0
135,2020-03-15,False,46.0,4.0,18.0,25.0,0.0,0.5090909,10.0,1.0,1.3888888,0.1,0.0,1.8,0.12727273,0.0,-0.19999999,4.0
148,2020-03-15,False,253.0,29.0,183.0,170.0,19.0,0.0,9.0,2.0,0.92896175,0.22222222,0.0,20.333334,0.0,1.0,-0.09375,0.0
176,2020-03-15,False,353.0,17.0,359.0,707.0,30.0,1.0181818,18.0,6.0,1.9693593,0.33333334,0.0,19.944445,0.059893046,1.0,0.0,0.0
248,2020-03-15,False,106.0,8.0,55.0,7.0,10.0,0.5090909,26.0,11.0,0.12727273,0.42307693,0.0,2.1153846,0.06363636,1.0,0.0,3.0
263,2020-03-15,False,0.0,1.0,0.0,6.0,4.0,0.5090909,38.0,4.0,0.0,0.10526316,0.0,0.0,0.5090909,1.0,0.0,6.0
287,2020-03-15,False,6.0,0.0,1.0,2.0,6.0,0.0,49.0,1.0,2.0,0.020408163,0.0,0.020408163,0.0,1.0,-1.0,42.0
314,2020-03-15,False,11.0,0.0,18.0,4.0,1.0,0.0,2.0,1.0,0.22222222,0.5,0.0,9.0,0.0,1.0,-1.0,36.0
385,2020-03-15,False,40.0,7.0,33.0,85.0,9.0,0.0,30.0,4.0,2.5757575,0.13333334,0.0,1.1,0.0,1.0,0.0,5.0
472,2020-03-15,False,8.0,7.0,14.0,17.0,3.0,0.5090909,36.0,12.0,1.2142857,0.33333334,0.0,0.3888889,0.07272727,1.0,6.0,6.0
514,2020-03-15,False,46.0,3.0,23.0,14.0,20.0,0.0,3.0,2.0,0.6086956,0.6666667,0.0,7.6666665,0.0,1.0,-0.39999998,3.0
673,2020-03-15,False,81.0,15.0,91.0,117.0,1.0,0.0,86.0,53.0,1.2857143,0.61627907,0.0,1.0581396,0.0,1.0,-0.16666669,3.0
740,2020-03-15,False,83.0,14.0,17.0,202.0,19.0,0.0,3.0,0.0,11.882353,0.0,0.0,5.6666665,0.0,1.0,0.07692313,5.0
809,2020-03-15,False,12.0,4.0,11.0,16.0,25.0,0.0,3.0,0.0,1.4545455,0.0,0.0,3.6666667,0.0,1.0,0.0,14.0
825,2020-03-15,False,1.0,4.0,31.0,15.0,3.0,0.5090909,79.0,35.0,0.48387095,0.443038,0.0,0.39240506,0.12727273,1.0,3.0,0.0
912,2020-03-15,False,178.0,8.0,26.0,44.0,29.0,0.0,1.0,2.0,1.6923077,2.0,0.0,26.0,0.0,1.0,0.6,2.0
992,2020-03-15,False,315.0,0.0,14.0,22.0,6.0,0.5090909,8.0,0.0,1.5714285,0.0,0.0,1.75,0.0,1.0,-1.0,35.0
1010,2020-03-15,False,74.0,3.0,38.0,9.0,3.0,0.0,19.0,1.0,0.23684211,0.05263158,0.0,2.0,0.0,1.0,-0.39999998,6.0
1062,2020-03-15,False,129.0,17.0,179.0,123.0,12.0,0.0,2.0,0.0,0.68715084,0.0,0.0,89.5,0.0,1.0,0.41666663,1.0
1063,2020-03-15,False,15.0,3.0,17.0,14.0,4.0,0.5090909,77.0,31.0,0.8235294,0.4025974,0.0,0.22077923,0.16969697,1.0,0.0,8.0
1112,2020-03-15,False,201.0,5.0,28.0,62.0,10.0,1.0181818,54.0,27.0,2.2142856,0.5,0.0,0.5185185,0.20363636,1.0,-0.5454545,3.0
1126,2020-03-15,False,13.0,2.0,45.0,13.0,8.0,0.5090909,24.0,9.0,0.2888889,0.375,0.0,1.875,0.25454545,1.0,0.0,20.0
1127,2020-03-15,False,40.0,0.0,3.0,30.0,27.0,0.0,69.0,42.0,10.0,0.6086956,0.0,0.04347826,0.0,1.0,-1.0,42.0
1154,2020-03-15,False,12.0,15.0,24.0,63.0,25.0,0.0,12.0,4.0,2.625,0.33333334,0.0,2.0,0.0,1.0,-0.0625,0.0
1183,2020-03-15,False,18.0,6.0,9.0,24.0,1.0,0.5090909,21.0,2.0,2.6666667,0.0952381,0.0,0.42857143,0.084848486,1.0,1.0,5.0
1187,2020-03-15,False,196.0,5.0,211.0,26.0,89.0,0.0,24.0,6.0,0.123222746,0.25,0.0,8.791667,0.0,1.0,0.25,11.0
1229,2020-03-15,False,13.0,1.0,5.0,4.0,7.0,0.5090909,57.0,29.0,0.8,0.50877196,0.0,0.0877193,0.5090909,1.0,0.0,5.0
1235,2020-03-15,False,24.0,2.0,13.0,9.0,9.0,0.5090909,2.0,2.0,0.6923077,1.0,0.0,6.5,0.25454545,1.0,0.0,5.0
1273,2020-03-15,False,66.0,5.0,14.0,106.0,14.0,0.0,3.0,1.0,7.571429,0.33333334,0.0,4.6666665,0.0,1.0,-0.16666669,11.0
1279,2020-03-15,False,19.0,8.0,19.0,2.0,1.0,0.0,38.0,9.0,0.10526316,0.23684211,0.0,0.5,0.0,1.0,7.0,1.0
1289,2020-03-15,False,142.0,8.0,130.0,109.0,76.0,0.0,231.0,91.0,0.8384615,0.3939394,0.0,0.56277055,0.0,1.0,0.0,2.0
1329,2020-03-15,False,26.0,22.0,12.0,99.0,6.0,0.0,52.0,28.0,8.25,0.53846157,0.0,0.23076923,0.0,1.0,0.2941177,1.0
1348,2020-03-15,False,351.0,12.0,146.0,49.0,10.0,1.0181818,17.0,3.0,0.33561644,0.1764706,0.0,8.588235,0.084848486,1.0,-0.25,0.0
1367,2020-03-15,True,62.0,9.0,36.0,9.0,17.0,0.0,32.0,20.0,0.25,0.625,0.0,1.125,0.0,1.0,0.28571427,3.0
1382,2020-03-15,False,373.0,25.0,54.0,22.0,21.0,0.0,14.0,2.0,0.4074074,0.14285715,0.0,3.857143,0.0,1.0,0.13636363,2.0
1408,2020-03-15,True,21.0,2.0,23.0,42.0,12.0,0.5090909,4.0,0.0,1.826087,0.0,0.0,5.75,0.25454545,1.0,0.0,0.0
1473,2020-03-15,False,32.0,6.0,19.0,68.0,26.0,0.0,15.0,3.0,3.5789473,0.2,0.0,1.2666667,0.0,1.0,0.5,0.0
1490,2020-03-15,False,16.0,0.0,1.0,13.0,0.0,0.0,80.0,25.0,13.0,0.3125,0.0,0.0125,0.0,0.0,-1.0,53.0
1550,2020-03-15,False,207.0,5.0,17.0,2.0,6.0,0.0,97.0,46.0,0.11764706,0.4742268,0.0,0.17525773,0.0,1.0,-0.16666669,5.0
1595,2020-03-15,False,29.0,1.0,8.0,5.0,2.0,0.5090909,2.0,3.0,0.625,1.5,0.0,4.0,0.5090909,1.0,0.0,23.0
1682,2020-03-15,False,27.0,2.0,20.0,12.0,3.0,0.0,8.0,0.0,0.6,0.0,0.0,2.5,0.0,1.0,-0.6666666,3.0
1708,2020-03-15,False,49.0,12.0,40.0,11.0,17.0,0.0,73.0,29.0,0.275,0.39726028,0.0,0.5479452,0.0,1.0,0.71428573,3.0
1785,2020-03-15,False,106.0,19.0,122.0,55.0,121.0,0.0,8.0,0.0,0.45081967,0.0,0.0,15.25,0.0,1.0,0.3571428,1.0
1889,2020-03-15,False,1782.0,10.0,450.0,159.0,22.0,0.0,9.0,8.0,0.35333332,0.8888889,0.0,50.0,0.0,1.0,-0.375,0.0
1945,2020-03-15,False,44.0,3.0,8.0,17.0,84.0,0.0,12.0,2.0,2.125,0.16666667,0.0,0.6666667,0.0,1.0,-0.25,6.0
2041,2020-03-15,False,41.0,10.0,26.0,10.0,18.0,0.0,158.0,66.0,0.3846154,0.4177215,0.0,0.16455697,0.0,1.0,0.6666666,1.0
2045,2020-03-15,False,155.0,7.0,11.0,4.0,4.0,0.0,204.0,66.0,0.36363637,0.32352942,0.0,0.05392157,0.0,1.0,1.3333333,10.0
2128,2020-03-15,True,75.0,12.0,50.0,35.0,36.0,0.5090909,0.0,1.0,0.7,0.0,0.0,0.0,0.042424243,1.0,0.5,0.0
2136,2020-03-15,False,58.0,4.0,26.0,16.0,11.0,1.0181818,193.0,118.0,0.61538464,0.61139894,0.0,0.13471502,0.25454545,1.0,0.0,7.0
2181,2020-03-15,False,2.0,1.0,17.0,13.0,3.0,0.0,18.0,0.0,0.7647059,0.0,0.0,0.9444444,0.0,1.0,-0.5,8.0
2277,2020-03-15,False,64.0,1.0,14.0,4.0,2.0,0.0,55.0,24.0,0.2857143,0.43636364,0.0,0.25454545,0.0,1.0,-0.8,23.0
2304,2020-03-15,False,30.0,9.0,18.0,14.0,15.0,0.5090909,6.0,6.0,0.7777778,1.0,0.0,3.0,0.056565657,1.0,3.5,13.0
2312,2020-03-15,False,173.0,8.0,56.0,89.0,58.0,0.0,9.0,1.0,1.5892857,0.11111111,0.0,6.2222223,0.0,1.0,-0.3333333,2.0
2321,2020-03-15,False,68.0,4.0,25.0,47.0,7.0,1.0181818,43.0,23.0,1.88,0.53488374,0.0,0.5813953,0.25454545,1.0,0.33333337,6.0
2405,2020-03-15,False,31.0,2.0,9.0,8.0,20.0,0.5090909,3.0,2.0,0.8888889,0.6666667,0.0,3.0,0.25454545,1.0,1.0,17.0
2423,2020-03-15,False,34.0,14.0,33.0,39.0,18.0,0.5090909,24.0,3.0,1.1818181,0.125,0.0,1.375,0.036363635,1.0,0.27272725,0.0
2457,2020-03-15,False,26.0,2.0,4.0,8.0,3.0,0.0,3.0,1.0,2.0,0.33333334,0.0,1.3333334,0.0,1.0,-0.5,22.0
2493,2020-03-15,False,30.0,0.0,8.0,11.0,1.0,0.0,3.0,1.0,1.375,0.33333334,0.0,2.6666667,0.0,1.0,-1.0,31.0
2547,2020-03-15,False,73.0,7.0,44.0,68.0,19.0,0.0,37.0,21.0,1.5454545,0.5675676,0.0,1.1891892,0.0,1.0,1.3333333,3.0
2555,2020-03-15,False,64.0,1.0,14.0,6.0,18.0,0.5090909,16.0,2.0,0.42857143,0.125,0.0,0.875,0.5090909,1.0,0.0,28.0
2693,2020-03-15,False,14.0,1.0,5.0,31.0,2.0,0.0,197.0,90.0,6.2,0.4568528,0.0,0.02538071,0.0,1.0,-0.6666666,12.0
2708,2020-03-15,False,234.0,11.0,12.0,33.0,19.0,0.5090909,13.0,2.0,2.75,0.15384616,0.0,0.9230769,0.04628099,1.0,-0.26666665,6.0
2716,2020-03-15,False,12.0,3.0,14.0,8.0,9.0,0.5090909,24.0,3.0,0.5714286,0.125,0.0,0.5833333,0.16969697,1.0,2.0,4.0
2734,2020-03-15,False,119.0,12.0,59.0,42.0,6.0,0.5090909,53.0,31.0,0.7118644,0.5849057,0.0,1.1132076,0.042424243,1.0,0.0,0.0
2798,2020-03-15,False,22.0,5.0,5.0,4.0,0.0,0.0,48.0,17.0,0.8,0.35416666,0.0,0.104166664,0.0,0.0,1.5,3.0
2813,2020-03-15,False,816.0,25.0,121.0,398.0,45.0,2.0363636,134.0,45.0,3.289256,0.33582088,0.0,0.9029851,0.081454545,1.0,0.041666627,0.0
2881,2020-03-15,False,6.0,4.0,7.0,6.0,8.0,0.0,8.0,1.0,0.85714287,0.125,0.0,0.875,0.0,1.0,0.33333337,8.0
2893,2020-03-15,False,5.0,0.0,8.0,2.0,2.0,0.5090909,13.0,13.0,0.25,1.0,0.0,0.61538464,0.0,1.0,0.0,0.0
2934,2020-03-15,False,32.0,1.0,19.0,20.0,5.0,0.5090909,11.0,1.0,1.0526316,0.09090909,0.0,1.7272727,0.5090909,1.0,-0.6666666,15.0
2949,2020-03-15,False,30.0,1.0,12.0,19.0,4.0,0.5090909,150.0,72.0,1.5833334,0.48,0.0,0.08,0.5090909,1.0,0.0,5.0
2960,2020-03-15,False,21.0,2.0,16.0,8.0,6.0,0.0,36.0,22.0,0.5,0.6111111,0.0,0.44444445,0.0,1.0,-0.5,18.0
3084,2020-03-15,False,139.0,17.0,45.0,197.0,29.0,0.0,7.0,1.0,4.3777776,0.14285715,0.0,6.428571,0.0,1.0,-0.14999998,0.0
3189,2020-03-15,False,36.0,4.0,27.0,13.0,30.0,0.0,100.0,45.0,0.4814815,0.45,0.0,0.27,0.0,1.0,0.33333337,5.0
3221,2020-03-15,False,13.0,0.0,9.0,7.0,2.0,2.0363636,95.0,43.0,0.7777778,0.4526316,0.0,0.094736844,0.0,1.0,-1.0,36.0
3305,2020-03-15,False,293.0,21.0,52.0,124.0,8.0,0.0,11.0,1.0,2.3846154,0.09090909,0.0,4.7272725,0.0,1.0,0.9090909,0.0
3307,2020-03-15,False,173.0,6.0,46.0,30.0,55.0,1.0181818,40.0,24.0,0.65217394,0.6,0.0,1.15,0.16969697,1.0,-0.14285713,1.0
3318,2020-03-15,False,258.0,10.0,32.0,35.0,35.0,0.0,60.0,26.0,1.09375,0.43333334,0.0,0.53333336,0.0,1.0,0.25,1.0
3342,2020-03-15,False,29.0,3.0,10.0,4.0,15.0,0.0,29.0,4.0,0.4,0.13793103,0.0,0.3448276,0.0,1.0,0.0,6.0
3373,2020-03-15,False,155.0,11.0,91.0,186.0,6.0,1.0181818,543.0,155.0,2.043956,0.2854512,0.0,0.16758747,0.09256198,1.0,0.22222221,5.0
3404,2020-03-15,False,33.0,3.0,18.0,3.0,5.0,0.5090909,3.0,1.0,0.16666667,0.33333334,0.0,6.0,0.16969697,1.0,-0.25,7.0
3410,2020-03-15,False,18.0,1.0,1.0,5.0,2.0,0.0,6.0,2.0,5.0,0.33333334,0.0,0.16666667,0.0,1.0,0.0,25.0
3416,2020-03-15,False,82.0,5.0,19.0,25.0,5.0,0.0,3.0,4.0,1.3157895,1.3333334,0.0,6.3333335,0.0,1.0,-0.375,7.0
3419,2020-03-15,False,239.0,8.0,26.0,83.0,1.0,0.0,4.0,2.0,3.1923077,0.5,0.0,6.5,0.0,1.0,0.33333337,1.0
3619,2020-03-15,False,283.0,24.0,27.0,108.0,61.0,0.5090909,39.0,7.0,4.0,0.17948718,0.0,0.6923077,0.021212121,1.0,0.71428573,1.0
3661,2020-03-15,False,76.0,24.0,46.0,71.0,36.0,0.5090909,86.0,46.0,1.5434783,0.53488374,0.0,0.53488374,0.021212121,1.0,1.1818182,1.0
3729,2020-03-15,False,132.0,3.0,82.0,38.0,14.0,0.5090909,11.0,4.0,0.46341464,0.36363637,0.0,7.4545455,0.16969697,1.0,-0.6666666,3.0
3734,2020-03-15,False,8.0,5.0,11.0,4.0,3.0,0.0,1.0,0.0,0.36363637,0.0,0.0,11.0,0.0,1.0,1.5,3.0
3744,2020-03-15,False,175.0,8.0,36.0,31.0,2.0,0.5090909,34.0,13.0,0.8611111,0.38235295,0.0,1.0588236,0.06363636,1.0,0.6,4.0
3822,2020-03-15,True,1121.0,78.0,285.0,319.0,31.0,0.5090909,41.0,1.0,1.1192982,0.024390243,0.0,6.9512196,0.0065268064,1.0,0.06849313,0.0
3828,2020-03-15,False,74.0,11.0,53.0,31.0,48.0,0.5090909,35.0,2.0,0.5849057,0.057142857,0.0,1.5142857,0.04628099,1.0,-0.26666665,0.0
3869,2020-03-15,False,6.0,6.0,15.0,1.0,5.0,0.0,52.0,14.0,0.06666667,0.26923078,0.0,0.28846154,0.0,1.0,2.0,4.0
3933,2020-03-15,False,41.0,4.0,16.0,53.0,5.0,0.0,247.0,61.0,3.3125,0.24696356,0.0,0.06477733,0.0,1.0,3.0,6.0
3981,2020-03-15,False,143.0,2.0,2.0,12.0,9.0,0.0,53.0,23.0,6.0,0.43396226,0.0,0.03773585,0.0,1.0,1.0,1.0
4080,2020-03-15,False,262.0,2.0,57.0,42.0,26.0,0.0,16.0,19.0,0.7368421,1.1875,0.0,3.5625,0.0,1.0,-0.71428573,0.0
4122,2020-03-15,False,87.0,8.0,221.0,37.0,16.0,0.0,46.0,15.0,0.16742082,0.32608697,0.0,4.804348,0.0,1.0,-0.19999999,4.0
4134,2020-03-15,False,59.0,7.0,17.0,10.0,11.0,0.5090909,310.0,111.0,0.5882353,0.3580645,0.0,0.05483871,0.07272727,1.0,-0.4166667,8.0
4152,2020-03-15,False,190.0,11.0,58.0,59.0,11.0,0.5090909,17.0,1.0,1.0172414,0.05882353,0.0,3.4117646,0.04628099,1.0,-0.15384614,3.0
4171,2020-03-15,False,17.0,7.0,15.0,32.0,12.0,0.0,9.0,1.0,2.1333334,0.11111111,0.0,1.6666666,0.0,1.0,0.16666663,4.0
4195,2020-03-15,False,158.0,1.0,173.0,38.0,11.0,0.0,236.0,98.0,0.21965317,0.41525424,0.0,0.7330508,0.0,1.0,-0.6666666,0.0
4423,2020-03-15,False,31.0,1.0,26.0,17.0,7.0,0.0,20.0,7.0,0.65384614,0.35,0.0,1.3,0.0,1.0,-0.8,21.0
4459,2020-03-15,False,30.0,9.0,40.0,46.0,31.0,0.0,256.0,121.0,1.15,0.47265625,0.0,0.15625,0.0,1.0,0.125,2.0
4462,2020-03-15,False,78.0,6.0,18.0,74.0,21.0,1.5272727,104.0,51.0,4.111111,0.4903846,0.0,0.17307693,0.25454545,1.0,0.20000005,2.0
4570,2020-03-15,False,5.0,1.0,6.0,2.0,13.0,0.5090909,16.0,3.0,0.33333334,0.1875,0.0,0.375,0.5090909,1.0,-0.5,14.0
4576,2020-03-15,False,23.0,5.0,4.0,13.0,36.0,1.0181818,29.0,1.0,3.25,0.03448276,0.0,0.13793103,0.20363636,1.0,0.6666666,2.0
4580,2020-03-15,False,226.0,11.0,95.0,268.0,22.0,0.0,74.0,29.0,2.8210526,0.3918919,0.0,1.2837838,0.0,1.0,-0.3888889,0.0
4611,2020-03-15,False,0.0,0.0,5.0,4.0,0.0,0.5090909,2.0,1.0,0.8,0.5,0.0,2.5,0.0,0.0,-1.0,48.0
4672,2020-03-15,True,18.0,0.0,2.0,12.0,2.0,0.0,14.0,2.0,6.0,0.14285715,0.0,0.14285715,0.0,1.0,-1.0,46.0
4694,2020-03-15,False,31.0,2.0,13.0,11.0,5.0,0.5090909,97.0,22.0,0.84615386,0.22680412,0.0,0.13402061,0.25454545,1.0,-0.3333333,14.0
4814,2020-03-15,False,10.0,5.0,26.0,2.0,11.0,0.5090909,6.0,1.0,0.07692308,0.16666667,0.0,4.3333335,0.10181818,1.0,0.0,1.0
4819,2020-03-15,False,21.0,1.0,4.0,8.0,8.0,0.0,13.0,4.0,2.0,0.30769232,0.0,0.30769232,0.0,1.0,-0.5,11.0
4859,2020-03-15,False,138.0,20.0,73.0,29.0,25.0,0.0,8.0,8.0,0.39726028,1.0,0.0,9.125,0.0,1.0,0.8181819,0.0
4929,2020-03-15,False,9.0,4.0,5.0,1.0,6.0,0.0,3.0,1.0,0.2,0.33333334,0.0,1.6666666,0.0,1.0,0.0,9.0
5055,2020-03-15,False,6.0,1.0,12.0,1.0,0.0,0.0,3.0,2.0,0.083333336,0.6666667,0.0,4.0,0.0,0.0,-0.75,20.0
5086,2020-03-15,False,8.0,0.0,22.0,0.0,0.0,0.0,12.0,10.0,0.0,0.8333333,0.0,1.8333334,0.0,0.0,-1.0,31.0
5139,2020-03-15,False,8.0,6.0,1.0,6.0,4.0,0.5090909,26.0,5.0,6.0,0.1923077,0.0,0.03846154,0.084848486,1.0,2.0,6.0
5167,2020-03-15,False,16.0,2.0,5.0,1.0,6.0,1.0181818,1.0,1.0,0.2,1.0,0.0,5.0,0.5090909,1.0,0.0,5.0
5179,2020-03-15,False,110.0,8.0,22.0,71.0,27.0,0.0,61.0,26.0,3.2272727,0.4262295,0.0,0.36065573,0.0,1.0,-0.3333333,4.0
5197,2020-03-15,False,81.0,1.0,26.0,70.0,0.0,0.0,37.0,7.0,2.6923077,0.1891892,0.0,0.7027027,0.0,0.0,-0.5,21.0
5222,2020-03-15,False,17.0,0.0,4.0,3.0,3.0,0.5090909,19.0,8.0,0.75,0.42105263,0.0,0.21052632,0.0,1.0,-1.0,34.0
5233,2020-03-15,False,351.0,27.0,137.0,128.0,18.0,1.5272727,20.0,6.0,0.93430656,0.3,0.0,6.85,0.056565657,1.0,0.08000004,0.0
5268,2020-03-15,False,136.0,13.0,15.0,54.0,14.0,0.0,2.0,4.0,3.6,2.0,0.0,7.5,0.0,1.0,-0.2352941,0.0
5311,2020-03-15,False,20.0,9.0,50.0,31.0,27.0,0.0,36.0,5.0,0.62,0.1388889,0.0,1.3888888,0.0,1.0,0.5,1.0
5342,2020-03-15,False,142.0,2.0,11.0,22.0,5.0,0.0,8.0,7.0,2.0,0.875,0.0,1.375,0.0,1.0,0.0,1.0
5380,2020-03-15,False,14.0,1.0,37.0,43.0,2.0,0.0,29.0,8.0,1.1621622,0.27586207,0.0,1.2758621,0.0,1.0,-0.8333333,0.0
5410,2020-03-15,False,53.0,2.0,5.0,42.0,9.0,0.0,8.0,3.0,8.4,0.375,0.0,0.625,0.0,1.0,0.0,2.0
5433,2020-03-15,False,36.0,5.0,22.0,29.0,8.0,1.0181818,204.0,97.0,1.3181819,0.47549018,0.0,0.10784314,0.20363636,1.0,0.0,6.0
5454,2020-03-15,False,32.0,4.0,22.0,48.0,11.0,0.0,33.0,18.0,2.1818182,0.54545456,0.0,0.6666667,0.0,1.0,-0.5555556,9.0
5501,2020-03-15,False,261.0,11.0,32.0,27.0,46.0,0.5090909,41.0,17.0,0.84375,0.41463414,0.0,0.7804878,0.04628099,1.0,-0.47619045,0.0
5508,2020-03-15,False,132.0,14.0,29.0,45.0,5.0,0.0,2.0,0.0,1.5517242,0.0,0.0,14.5,0.0,1.0,-0.3,5.0
5551,2020-03-15,False,16.0,1.0,23.0,2.0,1.0,0.5090909,12.0,5.0,0.08695652,0.41666666,0.0,1.9166666,0.5090909,1.0,-0.5,21.0
5638,2020-03-15,False,93.0,6.0,146.0,154.0,84.0,0.5090909,82.0,48.0,1.0547945,0.58536583,0.0,1.7804878,0.084848486,1.0,0.20000005,2.0
5750,2020-03-15,False,112.0,1.0,42.0,41.0,1.0,0.0,17.0,8.0,0.97619045,0.47058824,0.0,2.4705882,0.0,1.0,-0.75,19.0
5752,2020-03-15,False,344.0,17.0,199.0,151.0,11.0,0.5090909,14.0,5.0,0.75879395,0.35714287,0.0,14.214286,0.029946523,1.0,-0.10526317,0.0
5777,2020-03-15,False,99.0,12.0,9.0,5.0,7.0,0.0,114.0,25.0,0.5555556,0.21929824,0.0,0.078947365,0.0,1.0,0.33333337,1.0
5810,2020-03-15,False,173.0,7.0,27.0,2.0,9.0,0.5090909,4.0,0.0,0.074074075,0.0,0.0,6.75,0.07272727,1.0,0.16666663,7.0
5816,2020-03-15,False,21.0,0.0,10.0,22.0,0.0,0.0,6.0,0.0,2.2,0.0,0.0,1.6666666,0.0,0.0,-1.0,51.0
5899,2020-03-15,False,30.0,9.0,42.0,13.0,32.0,0.0,57.0,35.0,0.30952382,0.61403507,0.0,0.7368421,0.0,1.0,0.5,3.0
5953,2020-03-15,False,6.0,0.0,1.0,4.0,5.0,0.0,10.0,8.0,4.0,0.8,0.0,0.1,0.0,1.0,-1.0,55.0
6000,2020-03-15,False,146.0,5.0,14.0,30.0,7.0,0.0,212.0,76.0,2.142857,0.35849056,0.0,0.06603774,0.0,1.0,0.0,3.0
6018,2020-03-15,False,272.0,8.0,41.0,15.0,7.0,0.0,199.0,14.0,0.36585367,0.07035176,0.0,0.20603015,0.0,1.0,-0.111111104,4.0
6090,2020-03-15,False,60.0,2.0,36.0,6.0,12.0,0.5090909,206.0,86.0,0.16666667,0.41747573,0.0,0.17475729,0.25454545,1.0,0.0,3.0
6138,2020-03-15,False,118.0,3.0,22.0,55.0,2.0,0.0,87.0,33.0,2.5,0.37931034,0.0,0.25287357,0.0,1.0,-0.625,4.0
6227,2020-03-15,False,53.0,8.0,76.0,72.0,9.0,0.0,40.0,22.0,0.94736844,0.55,0.0,1.9,0.0,1.0,-0.111111104,1.0
